RP_TYPE	tax_dist	name	prop	curr	ABT	DIS	ERE	ESP	GCC	HIS	MCL	OVR	PAR	PDS	PMD	POL	POV	PRO	RES	SOL	SPV	SUR	TOT	UND	V11	V12	V13	V14	V21	V22	V23	V24	VS1	VS2	VS3	VS4
Personal	124	BAYBROOK MUD 1	1.110000	1.110000	0.000000	0.000000			0.000000	0.000000		0.000000	0.000000	0.000000		0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				
Personal	125	THE WOODLANDS TOWNSHIP	0.328000	0.327400	0.000000	0.000000			0.000000	0.000000		0.000000	0.000000	0.000000		0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				
Personal	127	HC MUD 265	0.000000	0.000000	0.000000	0.000000			0.000000	0.000000		0.000000	0.000000	0.000000		0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				
Personal	128	HC MUD 250	1.310000	1.260000	0.000000	0.000000			0.000000	0.000000		0.000000	0.000000	0.000000		0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				
Personal	129	HC MUD 276	0.790000	0.790000	0.000000	0.000000			0.000000	0.000000		0.000000	0.000000	0.000000		0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				
Personal	131	CNP UD	0.328000	0.360000	0.000000	0.000000			0.000000	0.000000		0.000000	0.000000	0.000000		0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				
Personal	134	CASTLEWOOD MUD	0.890000	0.870000	0.000000	0.000000			0.000000	0.000000		0.000000	0.000000	0.000000		0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				
Personal	135	CEDAR BAYOU PARK UD	0.100000	0.100000	0.000000	0.000000			0.000000	0.000000		0.000000	0.000000	0.000000		0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				
Personal	136	CHARTERWOOD MUD	0.640000	0.640000	0.000000	0.000000			0.000000	0.000000		0.000000	0.000000	0.000000		0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				
Personal	137	CHELFORD CITY MUD	0.430000	0.430000	0.000000	0.000000			0.000000	0.000000		0.000000	0.000000	0.000000		0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				
Personal	138	CHELFORD ONE MUD	0.420000	0.510000	0.000000	0.000000			0.000000	0.000000		0.000000	0.000000	0.000000		0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				
Personal	139	CHIMNEY HILL MUD	0.870000	0.870000	0.000000	0.000000			0.000000	0.000000		0.000000	0.000000	0.000000		0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				
Personal	140	CIMARRON MUD	0.570000	0.570000	0.000000	0.000000			0.000000	0.000000		0.000000	0.000000	0.000000		0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				
Personal	141	CLAY ROAD MUD	0.870000	0.910000	0.000000	0.000000			0.000000	0.000000		0.000000	0.000000	0.000000		0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				
Personal	142	CLEAR LAKE CITY WA	0.280000	0.280000	0.000000	0.000000			0.000000	0.000000		0.000000	0.000000	0.000000		0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				
Personal	145	CORNERSTONES MUD	0.370000	0.370000	0.000000	0.000000			0.000000	0.000000		0.000000	0.000000	0.000000		0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				
Personal	146	CROSBY MUD	0.510000	0.545000	0.000000	0.000000			0.000000	0.000000		0.000000	0.000000	0.000000		0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				
Personal	147	CY-CHAMP PUD	0.480000	0.510000	0.000000	0.000000			0.000000	0.000000		0.000000	0.000000	0.000000		0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				
Personal	148	CYPRESS CREEK UD	0.090000	0.170000	0.000000	0.000000			0.000000	0.000000		0.000000	0.000000	0.000000		0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				
Personal	149	CYPRESS FOREST PUD	0.310000	0.310000	0.000000	0.000000			0.000000	0.000000		0.000000	0.000000	0.000000		0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				
Personal	150	CYPRESS HILL MUD 1	0.990000	0.990000	0.000000	0.000000			0.000000	0.000000		0.000000	0.000000	0.000000		0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				
Personal	151	CYPRESS KLEIN UD	0.230000	0.245000	0.000000	0.000000			0.000000	0.000000		0.000000	0.000000	0.000000		0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				
Personal	152	CYPRESSWOOD UD	0.250000	0.250000	0.000000	0.000000			0.000000	0.000000		0.000000	0.000000	0.000000		0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				
Personal	153	CAMFIELD MUD	0.500000	0.500000	0.000000	0.000000			0.000000	0.000000		0.000000	0.000000	0.000000		0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				
Personal	154	LOWER KIRBY PEARLAND MGMT DIST	0.100000	0.100000	0.000000	0.000000			0.000000	0.000000		0.000000	0.000000	0.000000		0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				
Personal	156	HC MUD 278	1.132000	1.182000	0.000000	0.000000			0.000000	0.000000		0.000000	0.000000	0.000000		0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				
Personal	159	HC MUD 290	1.150000	1.120000	0.000000	0.000000			0.000000	0.000000		0.000000	0.000000	0.000000		0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				
Personal	160	HC MUD 291	0.000000	0.000000	0.000000	0.000000			0.000000	0.000000		0.000000	0.000000	0.000000		0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				
Personal	161	MEADOWHILL REGNL MUD	0.940000	0.940000	0.000000	0.000000			0.000000	0.000000		0.000000	0.000000	0.000000		0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				
Personal	162	DOWDELL PUD	0.850000	0.850000	0.000000	0.000000			0.000000	0.000000		0.000000	0.000000	0.000000		0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				
Personal	163	EL DORADO UD	0.525000	0.515000	0.000000	0.000000			0.000000	0.000000		0.000000	0.000000	0.000000		0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				
Personal	164	EMERALD FOREST UD	0.660000	0.670000	0.000000	0.000000			0.000000	0.000000		0.000000	0.000000	0.000000		0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				
Personal	165	ENCANTO REAL UD	0.940000	0.940000	0.000000	0.000000			0.000000	0.000000		0.000000	0.000000	0.000000		0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				
Personal	168	HC MUD 289	0.000000	0.000000	0.000000	0.000000			0.000000	0.000000		0.000000	0.000000	0.000000		0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				
Personal	170	HC MUD 286	0.180000	0.180000	0.000000	0.000000			0.000000	0.000000		0.000000	0.000000	0.000000		0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				
Personal	171	FALLBROOK UD	0.367000	0.367000	0.000000	0.000000			0.000000	0.000000		0.000000	0.000000	0.000000		0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				
Personal	172	FAULKEY-GULLY MUD	0.460000	0.490000	0.000000	0.000000			0.000000	0.000000		0.000000	0.000000	0.000000		0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				
Personal	174	FOREST HILLS MUD	1.200000	1.280000	0.000000	0.000000			0.000000	0.000000		0.000000	0.000000	0.000000		0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				
Personal	175	FOUNTAINHEAD MUD	0.535000	0.550000	0.000000	0.000000			0.000000	0.000000		0.000000	0.000000	0.000000		0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				
Personal	176	FRY ROAD MUD	0.465000	0.500000	0.000000	0.000000			0.000000	0.000000		0.000000	0.000000	0.000000		0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				
Personal	177	HC MUD 415	0.000000	0.000000	0.000000	0.000000			0.000000	0.000000		0.000000	0.000000	0.000000		0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				
Personal	179	HC MUD 304	0.850000	0.850000	0.000000	0.000000			0.000000	0.000000		0.000000	0.000000	0.000000		0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				
Personal	180	HC MUD 275	1.350000	1.350000	0.000000	0.000000			0.000000	0.000000		0.000000	0.000000	0.000000		0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				
Personal	182	GRANT ROAD PUD	0.630000	0.670000	0.000000	0.000000			0.000000	0.000000		0.000000	0.000000	0.000000		0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				
Personal	183	GREENWOOD UD	1.060000	1.060000	0.000000	0.000000			0.000000	0.000000		0.000000	0.000000	0.000000		0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				
Personal	184	GULFWAY UD (061)	0.000000	0.000000	0.000000	0.000000			0.000000	0.000000		0.000000	0.000000	0.000000		0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				
Personal	185	GREEN TRAILS MUD	0.360000	0.440000	0.000000	0.000000			0.000000	0.000000		0.000000	0.000000	0.000000		0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				
Personal	186	GREENS PARKWAY MUD	0.970000	0.920000	0.000000	0.000000			0.000000	0.000000		0.000000	0.000000	0.000000		0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				
Personal	187	HC MUD 287	1.350000	1.350000	0.000000	0.000000			0.000000	0.000000		0.000000	0.000000	0.000000		0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				
Personal	190	HC MUD 284	1.150000	1.150000	0.000000	0.000000			0.000000	0.000000		0.000000	0.000000	0.000000		0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				
Personal	193	HC MUD 285	0.930000	0.930000	0.000000	0.000000			0.000000	0.000000		0.000000	0.000000	0.000000		0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				
Personal	197	HC MUD 401	1.250000	1.250000	0.000000	0.000000			0.000000	0.000000		0.000000	0.000000	0.000000		0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				
Personal	200	HC FWSD 1A	0.500000	0.550000	0.000000	0.000000			0.000000	0.000000		0.000000	0.000000	0.000000		0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				
Personal	205	HC MUD 321	1.050000	1.050000	0.000000	0.000000			0.000000	0.000000		0.000000	0.000000	0.000000		0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				
Personal	206	HC FWSD 6	0.285000	0.285000	0.000000	0.000000			0.000000	0.000000		0.000000	0.000000	0.000000		0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				
Personal	207	HC MUD 282	1.100000	1.100000	0.000000	0.000000			0.000000	0.000000		0.000000	0.000000	0.000000		0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				
Personal	208	HC MUD 316	0.720000	0.750000	0.000000	0.000000			0.000000	0.000000		0.000000	0.000000	0.000000		0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				
Personal	211	HC MUD 324	0.000000	0.000000	0.000000	0.000000			0.000000	0.000000		0.000000	0.000000	0.000000		0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				
Personal	213	HC MUD 322	0.630000	0.630000	0.000000	0.000000			0.000000	0.000000		0.000000	0.000000	0.000000		0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				
Personal	214	GRAND NORTHWEST MUD	0.000000	0.000000	0.000000	0.000000			0.000000	0.000000		0.000000	0.000000	0.000000		0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				
Personal	219	HC MUD 348	0.000000	0.000000	0.000000	0.000000			0.000000	0.000000		0.000000	0.000000	0.000000		0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				
Personal	220	HC MUD 342	0.750000	0.800000	0.000000	0.000000			0.000000	0.000000		0.000000	0.000000	0.000000		0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				
Personal	222	HC MUD 344	1.200000	1.200000	0.000000	0.000000			0.000000	0.000000		0.000000	0.000000	0.000000		0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				
Personal	223	HC MUD 351	0.000000	0.000000	0.000000	0.000000			0.000000	0.000000		0.000000	0.000000	0.000000		0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				
Personal	224	HC MUD 345	0.370000	0.390000	0.000000	0.000000			0.000000	0.000000		0.000000	0.000000	0.000000		0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				
Personal	225	HC MUD 346	0.440000	0.405000	0.000000	0.000000			0.000000	0.000000		0.000000	0.000000	0.000000		0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				
Personal	227	HC FWSD 27	0.620000	0.675000	0.000000	0.000000			0.000000	0.000000		0.000000	0.000000	0.000000		0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				
Personal	228	HC MUD 404	0.000000	0.861250	0.000000	0.000000			0.000000	0.000000		0.000000	0.000000	0.000000		0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				
Personal	229	HC MUD 412	1.400000	1.400000	0.000000	0.000000			0.000000	0.000000		0.000000	0.000000	0.000000		0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				
Personal	230	HC MUD 407	0.750000	0.750000	0.000000	0.000000			0.000000	0.000000		0.000000	0.000000	0.000000		0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				
Personal	231	HC MUD 405	1.250000	1.250000	0.000000	0.000000			0.000000	0.000000		0.000000	0.000000	0.000000		0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				
Personal	234	HC MUD 451	0.861250	0.880000	0.000000	0.000000			0.000000	0.000000		0.000000	0.000000	0.000000		0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				
Personal	235	HC MUD 459	0.800000	0.800000	0.000000	0.000000			0.000000	0.000000		0.000000	0.000000	0.000000		0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				
Personal	237	HC MUD 434	1.250000	1.250000	0.000000	0.000000			0.000000	0.000000		0.000000	0.000000	0.000000		0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				
Personal	238	HC MUD 439	0.800000	0.800000	0.000000	0.000000			0.000000	0.000000		0.000000	0.000000	0.000000		0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				
Personal	240	HC MUD 454	0.000000	0.000000	0.000000	0.000000			0.000000	0.000000		0.000000	0.000000	0.000000		0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				
Personal	241	HC MUD 460	0.690000	0.690000	0.000000	0.000000			0.000000	0.000000		0.000000	0.000000	0.000000		0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				
Personal	242	HC MUD 450	0.761250	0.761250	0.000000	0.000000			0.000000	0.000000		0.000000	0.000000	0.000000		0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				
Personal	243	HC MUD 480	1.500000	1.500000	0.000000	0.000000			0.000000	0.000000		0.000000	0.000000	0.000000		0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				
Personal	244	PEARLAND MUNICIPAL MANAGEMENT DISTRICT #1	0.000000	0.000000	0.000000	0.000000			0.000000	0.000000		0.000000	0.000000	0.000000		0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				
Personal	245	HC FWSD 045	0.000000	0.000000	0.000000	0.000000			0.000000	0.000000		0.000000	0.000000	0.000000		0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				
Personal	246	H C MUD 432	0.000000	1.500000	0.000000	0.000000			0.000000	0.000000		0.000000	0.000000	0.000000		0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				
Personal	247	HC FWSD 47	0.700000	0.800000	0.000000	0.000000			0.000000	0.000000		0.000000	0.000000	0.000000		0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				
Personal	248	HC MUD 481	1.250000	1.250000	0.000000	0.000000			0.000000	0.000000		0.000000	0.000000	0.000000		0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				
Personal	249	HC MUD 406	1.400000	1.400000	0.000000	0.000000			0.000000	0.000000		0.000000	0.000000	0.000000		0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				
Personal	250	HC MUD 402	1.250000	1.250000	0.000000	0.000000			0.000000	0.000000		0.000000	0.000000	0.000000		0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				
Personal	251	HC FWSD 51	0.290000	0.320000	0.000000	0.000000			0.000000	0.000000		0.000000	0.000000	0.000000		0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				
Personal	252	HC FWSD 52	0.000000	0.000000	0.000000	0.000000			0.000000	0.000000		0.000000	0.000000	0.000000		0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				
Personal	253	BRAZORIA COUNTY MUD 18	0.560000	0.550000	0.000000	0.000000			0.000000	0.000000		0.000000	0.000000	0.000000		0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				
Personal	254	KINGS MANOR MUD	0.860000	0.860000	0.000000	0.000000			0.000000	0.000000		0.000000	0.000000	0.000000		0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				
Personal	255	H C MUD 501	1.500000	1.500000	0.000000	0.000000			0.000000	0.000000		0.000000	0.000000	0.000000		0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				
Personal	257	H C MUD 500	1.500000	1.500000	0.000000	0.000000			0.000000	0.000000		0.000000	0.000000	0.000000		0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				
Personal	258	HC FWSD 58	0.545000	0.545000	0.000000	0.000000			0.000000	0.000000		0.000000	0.000000	0.000000		0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				
